25 -0.368225 0.652466 -0.364197 -0.010498
26 -0.445068 0.49176 -0.326721 -0.0253906
27 -0.387695 0.700745 -0.44635 0.0192871
28 0.0782776 0.160095 -0.109314 0.0170898
31 -0.131561 0.606689 -0.457031 0.0551758
32 -0.485291 1.14966 -0.769958 0.0466309
33 -0.555878 0.951782 -0.656555 0.00415039
34 -0.415466 0.86908 -0.452759 0.0273438
37 -0.521225 1.27826 -0.758972 0.0439453
38 -0.450531 0.985413 -0.632751 -0.00805664
39 -0.545456 1.05524 -0.647827 0.0361328
40 -0.124084 0.78125 -0.435364 0.0214844
43 -0.137863 0.203613 -0.240295 0.0114746
44 -0.19194 0.678833 -0.406372 0.0378418
45 -0.288727 1.02802 -0.650146 0.0126953
46 -0.221741 0.911621 -0.54187 0.0600586
49 -0.235855 0.588867 -0.393066 0.0302734
50 -0.236725 0.774231 -0.442505 -0.00317383
51 -0.448395 0.748901 -0.467163 0.052002
52 -0.499237 0.862 -0.506958 -0.0393066
55 -0.0740814 0.241577 -0.15741 0.0351562
56 -0.12117 0.4245 -0.222229 0.00805664
58 -0.475876 0.929382 -0.563965 0.0490723
62 -0.217682 0.907898 -0.567261 0.00146484
67 -3.77698 7.80554 -7.27417 0.343994
68 -0.0664062 0.344177 -0.180176 -0.0222168
69 -0.526184 1.32324 -0.882446 0.0253906
70 -0.198792 0.531921 -0.294556 0.0473633
73 -0.177017 0.584534 -0.370178 0.0410156
74 -0.0521545 0.415527 -0.192322 0.0773926
75 -0.115295 0.283203 -0.242493 0.0229492
79 -0.551956 1.23615 -0.733643 0.052002
80 -0.0437775 0.250427 -0.015625 -0.00244141
81 -0.58725 0.466309 -0.362793 -0.0488281
85 -0.206528 0.739563 -0.403809 0.0292969
86 -0.624207 1.27991 -0.802368 0.0515137
87 -0.519592 0.955994 -0.592346 0.0473633
88 -0.212708 0.500427 -0.354004 0.00366211
91 -0.124222 0.379089 -0.211853 0.0253906
92 -0.437347 0.792786 -0.460632 -0.00292969
93 -0.482681 1.17236 -0.702942 0.050293
94 -0.492584 1.17078 -0.688538 0.0290527
97 -0.40802 0.585938 -0.437256 0.0249023
98 -0.471222 1.20636 -0.746521 0.0429688
99 3.23528 7.68262 2.64062 0.314209
100 -0.447098 0.82428 -0.465149 0.0446777
103 -0.187744 0.922668 -0.563477 0.0332031
104 -0.134293 0.679199 -0.381531 0.036377
105 -0.473892 0.851807 -0.493835 0.0498047
106 -0.447403 0.736145 -0.444336 0.0292969
109 -0.583511 1.2453 -0.780273 0.0246582
110 -0.230942 0.391357 -0.26416 0.0241699
111 -0.278122 0.903564 -0.552856 0.0432129
112 -0.457123 0.953308 -0.616211 0.0410156
115 -0.561722 0.940002 -0.594238 -0.0161133
116 -0.526672 0.97229 -0.585449 0.0397949
117 -0.508881 1.2569 -0.739502 0.0632324
118 -0.173325 0.609863 -0.409973 0.0385742
121 -0.550842 1.20947 -0.719971 0.0556641
122 -0.582947 -0.154846 -0.351074 -0.215332
123 -0.540222 1.12567 -0.686401 0.0407715
124 -0.822418 0.665894 -0.292419 -0.311768
127 -0.534241 1.0578 -0.723083 0.00244141
128 -0.513626 0.963196 -0.638306 0.0534668
129 -0.782623 1.19635 -0.732178 0.2229
130 -0.268951 0.951965 -0.655212 0.03125
133 -0.490204 0.915527 -0.570007 0.0603027
134 -0.258789 0.823914 -0.495056 0.0407715
135 -0.213577 0.88623 -0.572388 0.0090332
136 -0.198288 0.556396 -0.34082 0.0480957
139 -0.127655 0.41394 -0.273682 0.0480957
140 -0.311188 0.406128 -0.284058 -0.00976562
141 -0.435623 0.731384 -0.466431 -0.0322266
146 -0.275269 0.941467 -0.616272 0.0429688
148 -0.33519 1.12421 -0.680237 0.0390625
151 -0.540588 1.18359 -0.714417 0.0480957
152 -0.49292 1.05005 -0.681763 -0.0334473
153 -0.246826 1.20856 -0.737671 0.0288086
154 -0.548843 0.890198 -0.587769 0.0471191
157 -0.457031 0.811646 -0.49054 0.0463867
158 -0.487625 0.820435 -0.462708 0.0439453
159 -0.493698 0.88385 -0.549927 0.060791
160 -0.483307 0.890686 -0.554565 0.0449219
163 5.78741 5.76294 5.14532 1.45703
164 -0.541641 1.27124 -0.775513 0.0720215
165 -0.577469 1.23254 -0.74408 0.0407715
166 -0.467026 1.01099 -0.664551 0.0341797
200 0.228821 3.39435 -0.45636 0.918457
201 0.512497 6.35406 -2.65314 1.05322
202 0.0100098 2.32233 -2.42694 0.787842
203 -0.26619 2.77771 -2.16626 0.714844
204 -0.466904 1.73334 -0.771301 0.690186
205 -0.396454 2.93188 -1.22949 0.811035
206 -0.508469 2.95941 -2.05023 0.153076
207 -0.283142 0.143494 -3.3941 0.871094
208 -0.981125 1.79065 -2.12122 0.779541
209 1.46971 2.08319 -0.514526 -0.614746
210 0.312378 2.14307 -0.704651 0.774658211 -0.405975 3.83185 -2.83105 -0.0358887
212 -0.151947 1.34125 -1.82764 0.904785
213 0.96666 1.62781 -2.17181 1.07422
214 -0.250031 3.97998 -2.07587 1.09253
215 -0.680435 5.63971 -0.701233 0.858398
216 0.596283 2.19531 -3.2821 0.785889
217 -0.389038 5.01544 0.883789 0.699463
218 -0.822556 2.89899 -1.39771 1.21606
219 1.83795 2.38202 -0.643677 0.79248
