23	-113907
24	-114650
25	-455236
26	-387046
27	-390118
28	-382050
29	-89922
30	-87153
31	-399556
32	-391677
33	-383654
34	-391483
35	-112979
36	-90932
37	-393923
38	-406931
39	-523549
40	-458132
41	-105168
42	-105751
43	-396285
44	-389016
45	-389101
46	-416984
47	-98903
48	-93887
49	-404006
50	-405885
51	-403597
52	-412370
53	-101338
54	-99741
55	-399956
56	-412000
58	-402233
59	-97526
60	-97244
62	-379138
63	-388975
65	-110858
66	-92505
67	-385644
68	-378445
69	-376726
70	-383468
71	-100851
72	-96583
73	-391281
74	-389846
75	-388617
76	-386517
77	-107827
78	-106538
79	-381321
81	-386164
83	-96989
84	-111555
85	-380950
86	-379721
87	-383680
88	-379492
89	-110696
90	-114655
91	-379155
92	-386301
93	-384193
94	-383722
95	-103018
96	-102121
97	-404618
98	-401660
99	-391877
100	-395489
101	-107846
102	-106186
103	11700676
104	-401044
105	-1470639
106	-403133
107	-110857
108	-94315
109	-394268
110	-387453
111	-397858
112	-392824
113	-112911
114	-97804
115	-410409
116	-425999
117	-409702
118	-397704
119	-113482
120	-93135
121	-379084
122	-380048
123	-365131
124	-402186
125	-115797
126	-112291
127	-398295
128	-401031
129	-403002
130	-399422
131	-91828
132	-83026
133	-388236
134	-394631
135	-388174
136	-386177
137	-89961
138	-95308
139	-399664
140	-399437
141	-401584
142	-404754
143	-97716
144	-97561
145	-397626
146	-398256
147	-394185
148	-397377
151	-394236
152	-402349
153	-401330
154	-409528
157	-429584
158	-429968
159	-429313
160	-413257
163	-407755
164	-385968
165	-396849
166	-412264
301	17724
302	16821
303	11982
304	6362
305	8739
306	11995
307	20973
308	19761
309	8242
310	-870
311	11782
312	7911
313	-477
314	1196
315	8918
316	10103
401	5259
402	5339
403	6621
404	10573
405	8274
406	9358
407	5616
408	5398
409	9188
410	10641
411	6704
412	2661
502	4522
503	9535
504	14766
505	13276
506	3497
507	8211
508	7762
601	7965
602	11040
603	7366
604	7345
605	6011
606	7234
607	11491
608	11519
609	5860
610	8448
611	4863
612	5667
613	12782
614	10210
615	3746
616	11366
701	11413
702	6461
703	11308
704	13034
705	12380
706	15195
707	7383
708	8794
709	7514
710	7366
711	13033
712	8704
800	39100
801	48100
802	46100
804	45100
805	49100
806	48100
807	46100
808	45100
809	49100
810	49100
811	48100
812	48100
813	49100
814	45100
815	40100
821	47100
822	47100
823	49100
824	46100
825	28100
826	36100
827	49100
828	49100
831	46100
832	49100
833	48100
834	49100
835	48100
840	49100
841	49100
842	49100
843	49100
844	49100
845	49100
846	49100
847	49100
848	49100
849	49100
850	49100
851	49100
852	49100
853	49100
854	49100
855	49100
