25 0.579635 0.0228535 
26 0.475251 0.0250601 
27 0.352094 0.0190602 
28 -8.32623 0.0163922 
31 0.336836 0.0208242 
32 0.0274143 0.0206681 
33 0.0665 0.0149073 
34 -0.0724922 0.0164553 
37 0.169042 0.0206306 
38 0.300484 0.0203544 
39 0.00518791 0.021176 
40 -0.0359655 0.020634 
43 0.276188 0.0228946 
44 0.3566 0.0208403 
45 0.384226 0.0216241 
46 0.238689 0.0167543 
49 -0.112248 0.0256812 
50 0.50443 0.0231658 
51 0.0780351 0.0249301 
52 0.395668 0.0228068 
55 -0.533322 0.0154875 
56 14.065 0.0140763 
58 -0.0364613 0.0201549 
62 0.10102 0.0204751 
64 -9.4631 0.0209544 
67 -11.6597 0.0156194 
68 0.602105 0.0158704 
69 1.94918 0.107043 
70 0.150794 0.0163812 
73 0.35611 0.0210356 
74 0.571122 0.0209233 
75 0.63998 0.021413 
76 0.188766 0.0211302 
79 0.106867 0.0213089 
80 -4.87499 0.0157378 
81 0.736999 0.0329681 
85 0.0896247 0.0142476 
86 0.166025 0.0219158 
87 0.63212 0.0220616 
88 0.472514 0.0213088 
91 0.0252196 0.0146354 
92 0.09575 0.0214088 
93 0.464392 0.020702 
94 0.22399 0.019736 
97 0.395961 0.0208351 
98 0.19569 0.0206863 
99 0.150281 0.0203254 
100 -0.145443 0.0163621 
103 0.543302 0.0206987 
104 0.0577686 0.0208323 
105 0.25586 0.0207426 
106 0.268557 0.0208525 
109 0.155881 0.0233266 
110 0.428084 0.0327016 
111 0.198882 0.0208105 
112 -0.0673822 0.0235512 
115 0.162283 0.0237835 
116 0.696572 0.0208074 
117 0.139136 0.0200973 
118 0.312716 0.0207325 
121 0.280284 0.0225142 
122 0.256616 0.0556162 
123 0.34475 0.0194418 
124 1.28072 0.0402047 
127 0.373682 0.0211031 
128 0.217529 0.0211848 
129 -0.421392 0.0201306 
130 0.394835 0.0206348 
133 -0.181676 0.0205354 
134 0.0438399 0.0169361 
135 0.0687117 0.0170612 
136 0.0560117 0.0173119 
139 0.219791 0.023878 
140 0.744059 0.0225043 
141 0.552432 0.0233303 
142 6.81912 0.0148651 
145 -0.131523 0.0149834 
146 0.199915 0.0173336 
147 0.0767032 0.0164668 
148 0.480004 0.0196344 
151 -0.0779295 0.0215289 
152 -0.0976815 0.0221486 
153 -0.0547244 0.0203636 
154 0.0788441 0.0217825 
157 -0.0197771 0.0165294 
158 -0.0837057 0.0167323 
159 0.0644427 0.0164231 
160 -0.138418 0.021131 
163 -0.442772 0.0244457 
164 0.178806 0.021317 
165 0.449097 0.0211311 
166 0.226966 0.0211947 
201 -3.6601 0.0297009 -1.31604e-08
202 1.61448 0.0222212 -4.07467e-09
203 17.1094 0.0278562 -8.68121e-09
204 39.2497 0.0225499 -1.76205e-08
205 -22.5958 0.0237555 -3.19726e-08
206 50.9484 0.0194946 -5.1938e-09
207 21.2745 0.0214983 -2.43391e-09
251 0 1
301 -1.91958 0.0217573 -4.15094e-09
302 5.02287 0.0199193 -3.41277e-10
303 -3.34318 0.0326111 -1.90734e-08
304 3.0438 0.023536 -7.54225e-10
305 1.2483 0.0270879 -1.39163e-08
306 9.28305 0.023944 -3.7809e-09
307 5.29951 0.0240065 -3.58325e-09
308 21.8518 0.0254262 -9.91689e-09
309 -73.9983 0.0319311 -7.20205e-08
310 52.1555 0.0241458 8.37497e-09
311 4.94605 0.0297592 -2.23264e-08
312 -73.1885 0.0279376 -5.88251e-08
313 2.86309 0.0290569 -6.12266e-09
314 4.68657 0.0199151 4.11951e-10
315 2.11533 0.0342984 -1.84957e-08
316 6.48353 0.0230956 -2.1248e-10
401 4.32561 0.0191857 2.60486e-09
402 7.00877 0.0230023 1.04662e-08
403 0.635663 0.0285971 -4.32256e-09
404 4.5522 0.0240521 -7.90905e-09
405 1.97881 0.0239603 -7.94859e-09
406 10.9647 0.0216507 3.10735e-08
407 4.16136 0.0208413 -3.69132e-09
408 -22.5069 0.036353 -9.21749e-08
409 10.8007 0.0229139 3.39513e-11
410 3.40778 0.0243299 -5.0751e-09
411 -0.93368 0.0319632 -2.41405e-08
412 6.73231 0.0250469 1.06999e-09
501 -2.89344 0.0233803 -4.15726e-09
