23	-59738
24	-59539
25	-371190
26	-336154
27	-344262
28	-340052
29	-45136
30	-43124
31	-346358
32	-342044
33	-344655
34	-339558
35	-61541
36	-43589
37	-332401
38	-346136
39	-327196
40	-331229
41	-63048
42	-59368
43	-336351
44	-329344
45	-328107
46	-358809
47	-49525
48	-43930
49	-342293
50	-347905
51	-343939
52	-351143
53	-48250
54	-46619
55	-347233
56	-347889
58	-349373
59	-46112
60	-38743
62	-329704
63	-340226
65	-60440
66	-41739
67	-330685
68	-324043
69	-322402
70	-327795
71	-48786
72	-47877
73	-338439
74	-336806
75	-336700
76	-335456
77	-63095
78	-55895
79	-332567
80	-310000
81	-337994
83	-44106
84	-54926
85	-330817
86	-331082
87	-334046
88	-330894
89	-60145
90	-59564
91	-325856
92	-332493
93	-330986
94	-331435
95	-204502
96	-202778
97	-501211
98	-498409
99	-498460
100	-493720
101	-197948
102	-196621
103	-495878
104	-496083
105	-493965
106	-500782
107	-213660
108	-200475
109	-492469
110	-483058
111	-495179
112	-489895
113	-213800
114	-200517
115	-503430
116	-521200
117	-505903
118	-489825
119	-218742
120	-196498
121	-482347
122	-476445
123	-485697
124	-493482
125	-217893
126	-215683
127	-495568
128	-499023
129	-501430
130	-497402
131	-196136
132	-190067
133	-483305
134	-489424
135	-484219
136	-482962
137	-193923
138	-191933
139	-486981
140	-488406
141	-489756
142	-491944
143	-202565
144	-198422
145	-497416
146	-497062
147	-493669
148	-498736
151	-486323
152	-493458
153	-492769
154	-501912
157	-524543
158	-525710
159	-524432
160	-508341
163	-502535
164	-482141
165	-492821
166	-509035
251	234900
301	57031
302	56166
303	57052
304	51670
305	73833
306	77232
307	68139
308	67060
309	63128
310	64381
311	56160
312	63259
313	66884
314	66174
315	69911
316	71532
401	68435
402	68481
403	71744
404	65891
405	61287
406	62467
407	66643
408	66321
409	24248
410	23730
411	62843
412	63530
501	47133
502	53497
503	46711
504	51814
505	56508
506	52399
507	53287
508	56866
601	52620
602	53399
603	51452
604	49653
605	62474
606	61846
607	59694
608	56207
609	52582
610	51039
611	63273
612	62313
613	49494
614	50667
615	52143
616	55807
701	55533
702	58680
703	59250
704	58998
705	60360
706	55435
707	53981
708	57201
709	59832
710	59826
711	57463
712	52820
800	117900
801	110900
802	111900
804	149900
805	154900
806	150900
807	154900
808	111900
809	109900
810	111900
811	110900
812	112900
813	112900
814	112900
815	112900
820	146900
821	145900
822	145900
823	146900
824	101900
825	100900
826	101900
827	102900
828	111900
829	119900
830	122900
831	109900
832	153900
833	152900
834	151900
835	152900
840	135900
841	135900
842	137900
843	161900
845	103900
846	103900
847	117900
848	100900
849	95900
850	94900
851	93900
852	136900
853	156900
854	156900
