25 chi2: 0.729639
26 chi2: 1.29583
27 chi2: 0.320652
28 chi2: 0.103018
31 chi2: 1.39074
32 chi2: 1.13003
33 chi2: 0.0913941
34 chi2: 0.0221647
37 chi2: 0.263242
38 chi2: 1.8707
39 chi2: 0.104808
40 chi2: 1.17522
43 chi2: 0.746103
44 chi2: 0.809031
45 chi2: 1.03234
46 chi2: 0.286447
49 chi2: 1.51433
50 chi2: 1.07891
51 chi2: 0.922245
52 chi2: 1.13507
55 chi2: 0.194548
56 chi2: 0.223669
58 chi2: 0.554536
62 chi2: 0.603069
64 chi2: 0.670545
67 chi2: 0.0481907
68 chi2: 0.177914
69 chi2: 0.871723
70 chi2: 0.104964
73 chi2: 1.18284
74 chi2: 0.88662
75 chi2: 0.863307
76 chi2: 0.449767
79 chi2: 0.419248
81 chi2: 2.31528
82 chi2: 0.102047
85 chi2: 0.106846
86 chi2: 0.106771
87 chi2: 1.87324
88 chi2: 0.338192
91 chi2: 0.120109
92 chi2: 0.516469
93 chi2: 0.610133
94 chi2: 0.0942495
97 chi2: 0.609842
98 chi2: 0.617933
99 chi2: 0.425569
100 chi2: 0.178514
103 chi2: 1.55703
104 chi2: 0.948475
105 chi2: 0.842654
106 chi2: 0.687609
109 chi2: 0.434129
110 chi2: 5.33613
111 chi2: 0.680385
112 chi2: 0.46485
115 chi2: 0.865001
116 chi2: 0.930984
117 chi2: 0.473488
118 chi2: 0.499473
121 chi2: 0.392864
122 chi2: 7.02553
123 chi2: 0.773072
124 chi2: 0.300502
127 chi2: 0.282708
128 chi2: 0.31232
129 chi2: 18.245
130 chi2: 0.199801
133 chi2: 0.215284
134 chi2: 0.347192
135 chi2: 0.504241
136 chi2: 0.496913
139 chi2: 2.17832
140 chi2: 2.62415
141 chi2: 2.02511
145 chi2: 0.232272
146 chi2: 0.218536
147 chi2: 0.583841
148 chi2: 0.304591
151 chi2: 1.07803
152 chi2: 1.02012
153 chi2: 0.351996
154 chi2: 0.401111
157 chi2: 0.370244
158 chi2: 0.347258
159 chi2: 0.367444
160 chi2: 0.551767
163 chi2: 337.539
164 chi2: 0.3326
165 chi2: 1.72447
166 chi2: 0.536807
200 chi2: 0.110028
201 chi2: 15.6006
202 chi2: 1.50356
203 chi2: 0.0229366
204 chi2: 0.0830004
205 chi2: 0.946863
206 chi2: 1.49841
207 chi2: 0.0267766
208 chi2: 0.288782
209 chi2: 1.06051
210 chi2: 1.78383
211 chi2: 4.04014
212 chi2: 0.105814
213 chi2: 0.388151
214 chi2: 8.72541
216 chi2: 1.19346
217 chi2: 1.05542
218 chi2: 0.921016
219 chi2: 903.534
