23	-59242
24	-64746
25	-358379
26	-325588
27	-333500
28	-329364
29	-34671
30	-35130
31	-342973
32	-338112
33	-341084
34	-336206
35	-64475
36	-48849
37	-335177
38	-348982
39	-330053
40	-333572
41	-50547
42	-53325
43	-334933
44	-327951
45	-326711
46	-357644
47	-53153
48	-51686
49	-349367
50	-354076
51	-351842
52	-358686
53	-51915
54	-46396
55	-344709
56	-345121
58	-346720
59	-54051
60	-44344
62	-334643
65	-39982
66	-60011
67	-326963
68	-320669
69	-319038
70	-325753
71	-46543
72	-49961
77	-67231
78	-68549
79	-333535
80	-333809
81	-337678
83	-47927
84	-59539
85	-334545
86	-333857
87	-337006
88	-332713
89	-62234
90	-66059
91	-336359
92	-343977
93	-342309
94	-341754
95	-42433
96	-43951
97	-392409
98	-389216
99	-388312
100	-384009
101	-43218
102	-43464
103	-386041
104	-385364
105	-384259
106	-390285
107	-51980
108	-31680
109	-330842
110	-320597
111	-332957
112	-327861
113	-94545
114	-81632
115	-394701
116	-412995
117	-397634
118	-383930
119	-53839
120	-37725
121	-371175
122	-364571
123	-372737
124	-382906
125	-55921
126	-57464
127	-327621
128	-331070
129	-333042
130	-329978
131	-35803
132	-21642
133	-382224
134	-389003
135	-382281
136	-381045
137	-35089
138	-38039
139	-335478
140	-335771
141	-336633
143	-43035
144	-40094
146	-341962
148	-342793
149	-41021
150	-35748
151	-381279
152	-388606
153	-388259
154	-396493
155	-42078
156	-32816
157	-363756
158	-364492
159	-363618
160	-347386
161	-101705
162	-101947
163	-388567
164	-369025
165	-378876
166	-395374
200	55923
201	0
202	-1592
203	-1213
204	59638
205	58173
206	-4189
207	-5302
208	-13859
209	-14192
210	10487
211	10364
212	10314
213	11032
214	8502
215	8810
216	-3359
217	79
218	1022
219	4450
251	-2200
500	0
