23	-114637
24	-120585
25	-413795
26	-380651
27	-389754
28	-383893
29	-90349
30	-91220
31	-398344
32	-394501
33	-396421
34	-392827
35	-119860
36	-105121
37	-391393
38	-404663
39	-385975
40	-390222
41	-106808
42	-109295
43	-390673
44	-384208
45	-382003
46	-413563
47	-109566
48	-107283
49	-403949
50	-410251
51	-406341
52	-414198
53	-107749
54	-102006
55	-400563
56	-400620
58	-402592
59	-110259
60	-99620
62	-390478
65	-95849
66	-116047
67	-383031
68	-376869
69	-374704
70	-381487
71	-102633
72	-105150
77	-123150
78	-124567
79	-388811
80	-389686
81	-393279
83	-103514
84	-114874
85	-390062
86	-388548
87	-392164
88	-388579
89	-117530
90	-121838
91	-391601
92	-398542
93	-397267
94	-396710
95	-97806
96	-99292
97	-447746
98	-444001
99	-443464
100	-439174
101	-98683
102	-99414
103	-441725
104	-441423
105	-439775
106	-445883
107	-108396
108	-87668
109	-387356
110	-376662
111	-389021
112	-384090
113	-150757
114	-137398
115	-450589
116	-468484
117	-453922
118	-440408
119	-110079
120	-94195
121	-427188
122	-680938
123	-428439
124	-437983
125	-111957
126	-113313
127	-383250
128	-386788
129	-389086
130	-385795
131	-91914
132	-77768
133	-437511
134	-101895
135	-438193
136	-436711
137	-91108
138	-93698
139	-390467
140	-391756
141	-391823
143	-98997
144	-95761
146	-397429
148	-397857
149	-96836
150	-91693
151	-436281
152	-444402
153	-443362
154	-451705
155	-98271
156	-87997
157	-419565
158	-420155
159	-418961
160	-402164
161	-157534
162	-157985
163	-444472
164	-425296
165	-434443
166	-450857
200	0
201	-55925
202	-57512
203	-57122
204	3702
205	2183
206	-60153
207	-61271
208	-69812
209	-70140
210	-45494
211	-45639
212	-45644
213	-45021
214	-47592
215	-47254
216	-59343
217	-55770
218	-54950
219	-51518
251	2185500	-14355
