25 0.619834 0.0229467 
26 0.729692 0.0250561 
27 0.381135 0.0191013 
28 0.301613 0.013881 
31 0.263397 0.0208229 
32 0.102209 0.0206538 
33 -0.52448 0.0149355 
34 -0.0655577 0.0164004 
37 0.191167 0.0206069 
38 0.355829 0.0202908 
39 -11.4434 0.0210172 
40 0.937063 0.0205734 
43 0.131488 0.022874 
44 0.411851 0.0215376 
45 0.698458 0.0208907 
46 -0.103603 0.0169199 
49 0.443354 0.0256945 
50 0.530299 0.0231237 
51 0.353758 0.0249146 
52 0.504932 0.0227822 
55 0.0693697 0.0127106 
56 -0.0593627 0.0112358 
58 -0.0746225 0.0201887 
62 0.141101 0.0204977 
64 -0.0328073 0.0207596 
67 -2.22628 0.0129628 
68 0.313836 0.0135261 
69 0.104887 0.0299262 
70 0.0317648 0.0163861 
79 0.0797266 0.02135 
80 0.319575 0.0132335 
81 0.694144 0.0329865 
85 0.1326 0.0142736 
86 0.0124562 0.021932 
87 0.525096 0.0220919 
88 0.48147 0.0213318 
91 -0.0124807 0.0146527 
92 0.512548 0.0213848 
93 0.283266 0.0206927 
94 0.141638 0.0197283 
97 0.256946 0.0208364 
98 0.206648 0.0207104 
99 -3.97136 0.0202488 
100 0.00268833 0.0162298 
103 0.507803 0.020722 
104 0.161832 0.0204843 
105 0.379202 0.0208517 
106 0.199933 0.0207721 
109 0.131357 0.0233374 
110 0.390615 0.0326915 
111 0.0946699 0.0235581 
112 -0.327752 0.0207399 
115 0.0369524 0.023816 
116 0.511681 0.0208399 
117 -0.0699638 0.0201451 
118 0.253428 0.0207574 
121 0.183189 0.0225454 
122 0.19635 0.0554503 
123 0.161507 0.0194467 
124 2.89474 0.0400955 
127 0.292652 0.0211329 
128 0.0784698 0.0211895 
129 0.622389 0.020619 
130 0.148962 0.0206753 
133 -0.272835 0.0205506 
134 0.080358 0.016944 
135 -0.00223723 0.0170664 
136 -0.127397 0.017308 
139 0.350278 0.0239061 
140 0.82082 0.0225483 
141 0.369952 0.0233984 
146 0.214539 0.0173426 
148 0.188698 0.0196476 
151 -0.133335 0.0215039 
152 -0.233722 0.0221579 
153 -0.032173 0.0203411 
154 0.00284481 0.0217795 
157 0.00595015 0.0165346 
158 -0.00278814 0.0167477 
159 0.0212044 0.0164289 
160 -0.116326 0.0211405 
163 0.599745 0.0251733 
164 -0.357888 0.0213367 
165 0.365233 0.0211603 
166 0.225234 0.0211818 
200 4.42682 0.00552164 -2.26051e-10
201 7.7555 0.00529425 8.96129e-10
202 4.12267 0.00511263 -3.52844e-10
203 4.60667 0.00574037 -5.67185e-10
204 5.56915 0.00563719 -5.07682e-10
205 73.7281 0.0046348 2.71496e-09
206 5.87607 0.00545942 3.72298e-10
207 3.98654 0.00585651 -8.29168e-10
208 5.25167 0.00567769 -7.11406e-10
209 6.10837 0.00545012 -2.05065e-10
210 5.86781 0.00561343 1.28234e-11
211 6.13763 0.00549819 2.27124e-10
212 4.1687 0.00554151 -8.94906e-12
213 1.50148 0.00568517 -4.21794e-10
214 8.46563 0.00531013 1.18663e-09
215 5.92802 0.00561851 2.20886e-10
216 73.8634 0.00462024 2.87558e-09
217 5.13131 0.00562034 8.45272e-11
218 4.43608 0.00570803 -5.92295e-10
219 4.59276 0.00548448 1.5487e-10
251 0 1
