25 0.467808 0.0228576 
26 0.704419 0.0250704 
27 0.410083 0.0190578 
28 -3.5842 0.016339 
31 0.309976 0.0208301 
32 0.0660798 0.0206753 
33 0.10219 0.0149119 
34 0.121922 0.0164396 
37 0.199975 0.0206543 
38 0.30026 0.0203686 
39 -0.037457 0.0212157 
40 -0.165964 0.0206504 
43 0.0924354 0.0229164 
44 0.248151 0.0208532 
45 0.147702 0.0216467 
46 0.012463 0.0167637 
49 0.243658 0.0256935 
50 0.448193 0.0231856 
51 0.358255 0.0249493 
52 0.409544 0.0227931 
55 -1.63292 0.0152922 
56 8.05993 0.0141314 
58 -0.101149 0.0201508 
62 0.159089 0.0204765 
64 -0.0305547 0.0207759 
67 0.866891 0.015011 
68 -3.54431 0.0157499 
69 0.278889 0.0293819 
70 0.0732151 0.0163444 
73 0.676103 0.0210488 
74 0.598193 0.0209303 
75 0.541034 0.0214237 
76 0.479553 0.0211333 
79 0.052113 0.0213373 
81 0.631172 0.0329712 
82 -9.03614 0.0157005 
85 0.182289 0.0142553 
86 0.0488263 0.021918 
87 0.516497 0.0220678 
88 0.473174 0.0213141 
91 0.0196112 0.0146386 
92 0.362112 0.0214196 
93 0.292961 0.0206841 
94 0.139881 0.0196982 
97 0.288683 0.0208438 
98 0.263837 0.0206986 
99 0.253315 0.0203405 
100 0.048266 0.016339 
103 0.553878 0.0206913 
104 0.300601 0.0208266 
105 0.363745 0.0207292 
106 0.292369 0.0208437 
109 0.173093 0.0233096 
110 0.350541 0.0326724 
111 0.242506 0.0207754 
112 -0.0701378 0.0235275 
115 0.0394982 0.0237821 
116 0.511837 0.0208121 
117 -0.0239404 0.0201165 
118 0.301799 0.0207318 
121 0.222246 0.022528 
122 0.213731 0.0554293 
123 0.142597 0.0194376 
124 1.27343 0.0402283 
127 0.325019 0.0211095 
128 0.0965182 0.0211655 
129 -0.968251 0.0193557 
130 0.160497 0.0206549 
133 -0.323349 0.0205215 
134 0.0895032 0.0169336 
135 -0.0042861 0.0170604 
136 -0.134951 0.0173023 
139 0.342131 0.0238706 
140 0.830107 0.022529 
141 0.372703 0.0233671 
145 -0.371883 0.0149859 
146 0.203473 0.0173226 
147 -0.0544921 0.0164601 
148 0.227219 0.0196275 
151 -0.101983 0.0215396 
152 -0.25876 0.0221631 
153 -0.0646221 0.0203754 
154 -0.0461 0.0217966 
157 -0.0765304 0.0165414 
158 0.0176254 0.0167157 
159 0.0235326 0.0164022 
160 -0.0928708 0.0211479 
163 -5.64206 0.0253268 
164 0.175585 0.0213249 
165 0.485394 0.0211013 
166 0.131463 0.0211669 
200 5.2248 0.00518793 -1.4904e-10
201 10.0518 0.00494051 1.06e-09
202 73.1047 0.00377917 8.37278e-09
203 5.52613 0.00544608 -4.54047e-10
204 1.27669 0.00529738 -4.33151e-10
205 3.41734 0.0052737 1.88712e-11
206 6.73218 0.00515805 4.41211e-10
207 -0.0822548 0.00515314 -6.58191e-10
208 5.04951 0.00539561 -6.47521e-10
209 6.6834 0.00514128 -1.70368e-10
210 5.82817 0.0051906 5.60057e-11
211 7.64179 0.00519579 3.02862e-10
212 5.17068 0.00521699 3.61158e-11
213 1.91007 0.00542882 -4.29278e-10
214 8.91353 0.00489889 1.26342e-09
251 0 1
216 3.15515 0.00522976 1.24626e-10
217 2.63364 0.00521091 2.30892e-10
218 5.58447 0.00538415 -4.58514e-10
219 71.7511 0.00422848 2.72106e-09
