23	-44792
24	-52483
25	-347023
26	-312855
27	-321135
28	-315674
29	-30336
30	-30479
31	-326404
32	-321714
33	-324136
34	-319635
35	-50319
36	-29113
37	-327210
38	-340766
39	-321550
40	-325280
41	-36961
42	-38059
43	-320848
44	-313414
45	-313817
46	-343731
47	-37312
48	-35265
49	-334850
50	-338186
51	-335607
52	-342027
53	-35551
54	-38186
55	-334407
56	-334427
58	-336582
59	-37787
60	-36328
62	-320432
64	-329536
65	-53476
66	-34262
67	-319398
68	-312854
69	-311358
70	-317335
71	-40265
72	-38620
73	-322017
74	-321990
75	-321686
76	-319799
77	-48583
78	-48410
79	-323188
80	-323414
81	-329803
83	-31469
84	-46957
85	-320491
86	-319708
87	-323108
88	-318428
89	-40934
90	-49727
91	-310019
92	-317459
93	-315418
94	-314877
95	-94489
96	-88165
97	-381040
98	-377268
99	-377223
100	-372541
101	-91482
102	-93930
103	-383121
104	-382335
105	-387296
106	-381004
107	-97045
108	-82036
109	-381829
110	-371906
111	-378791
112	-384326
113	-99615
114	-86461
115	-393633
116	-412310
117	-396629
118	-382033
119	-104486
120	-86741
121	-367704
122	-361960
123	-370459
124	-379466
125	-100405
126	-104321
127	-378653
128	-382401
129	-384540
130	-381630
131	-90952
132	-82414
133	-371073
134	-377143
135	-370441
136	-369551
137	-85889
138	-80638
139	-379939
140	-381132
141	-381583
142	-384613
143	-91862
144	-86907
145	-381952
146	-382274
147	-378690
148	-383399
149	-84087
150	-84316
151	-381591
152	-389266
153	-388210
154	-397613
155	-86896
156	-80541
157	-410116
158	-410889
159	-409845
160	-393031
161	-93979
162	-98473
163	-389430
164	-369290
165	-395766
166	-379334
200	0
201	-55974
202	-53566
203	-53200
204	1453
205	7889
206	-56534
207	-65678
208	-74023
209	-74344
210	-53670
211	-53784
212	-33997
213	-33252
214	-35916
215	-35540
216	-49778
217	-50259
218	-51391
219	-55943
251	-402000
