23	-113963
24	-119594
25	-417213
26	-383304
27	-391732
28	-386434
29	-93500
30	-89167
31	-398397
32	-394180
33	-396826
34	-392189
35	-111173
36	-91730
37	-394969
38	-408835
39	-389882
40	-393663
41	-111500
42	-109690
43	-394512
44	-387203
45	-387188
46	-417457
47	-100011
48	-93616
49	-390639
50	-396376
51	-392329
52	-400416
53	-100342
54	-98742
55	-396115
56	-396854
58	-398462
59	-100496
60	-90590
62	-388509
64	-397615
65	-110452
66	-92078
67	-383331
68	-376379
69	-375388
70	-381689
71	-94726
72	-98707
73	-387917
74	-388093
75	-387938
76	-385974
77	-109392
78	-106438
79	-379105
80	-379218
81	-384495
83	-94421
84	-115663
85	-381835
86	-381367
87	-384083
88	-380922
89	-103989
90	-108200
91	-384443
92	-391090
93	-389739
94	-389076
95	-263602
96	-261187
97	-556702
98	-553575
99	-553318
100	-548752
101	-268830
102	-268857
103	-555313
104	-554433
105	-559261
106	-553229
107	-269919
108	-254675
109	-541745
110	-531764
111	-539279
112	-544240
113	-274315
114	-259207
115	-567812
116	-585516
117	-570432
118	-555354
119	-273442
120	-251304
121	-537293
122	-531101
123	-539465
124	-548659
125	-276787
126	-276432
127	-554159
128	-557709
129	-559668
130	-557029
131	-260529
132	-246528
133	-550639
134	-556820
135	-550454
136	-549679
137	-252441
138	-248699
139	-553616
140	-554785
141	-555239
142	-558657
143	-264870
144	-263134
145	-548772
146	-550013
147	-546879
148	-551074
149	-254531
150	-252742
151	-547618
152	-554560
153	-553740
154	-562634
155	-251252
156	-244834
157	-579927
158	-580641
159	-580047
160	-563519
161	-268270
162	-267328
163	-557525
164	-537291
165	-564048
166	-547503
202	5641
203	-4607
204	-61
205	-130401
206	-131850
207	-132382
208	-133234
251	45100
301	-144020
302	-142056
303	-137665
304	-138828
305	-161790
306	-161629
307	-162530
308	-164290
309	-149903
310	-150971
311	-145683
312	-139440
313	650
314	1837
315	-3151
316	-3494
401	-143953
402	-144097
403	-139195
404	-135230
405	-145507
406	-143441
407	-136196
408	-135492
409	-142491
410	-143180
411	-142949
412	-133317
501	-153167
502	-149638
503	-150027
504	-146405
505	-158253
506	-163747
507	-151101
508	-151833
601	-149236
602	-150213
603	-147862
604	-148375
605	-153075
606	-151765
607	-151642
608	-149472
609	-159722
610	-158597
611	-147981
612	-155744
613	-147518
614	-152753
615	-159068
616	-153401
701	-160372
702	-155876
703	-147396
704	-144315
705	-150930
706	-147751
707	-141472
708	-142270
709	-151125
710	-147516
711	-162456
712	-162356
