23	-59608
24	-58849
25	-652597
26	-746842
27	-346338
28	-339431
29	-44664
30	-42807
31	-612100
32	-340755
33	-858853
34	-778264
35	-61559
36	-42571
37	-616970
38	-346502
39	-327016
40	-331165
41	-62381
42	-59506
43	-335459
44	-208029
45	-328036
46	-357790
47	-48683
48	-43464
49	-343457
50	-349813
51	-343158
52	-350457
53	-47741
54	-46299
55	-347645
56	-347551
58	-350423
59	-45520
60	-38338
62	-329038
63	-338647
65	-60033
66	-41696
67	-330713
68	-324934
69	-110935
70	-1048916
71	-47991
72	-46964
73	-884806
74	-465523
75	-834868
76	-745874
77	-62090
78	-55371
79	-106512
81	-338440
83	-44055
84	-55038
85	-331425
86	-332590
87	-79173
88	-332546
89	-59444
90	-59090
91	-220646
92	-585762
93	-330411
94	-1798062
95	-204604
96	-203060
97	-801194
98	-234464
99	-499965
100	-743739
101	-197847
102	-196918
103	-745590
104	-781624
105	-496113
106	-610111
107	-213429
108	-199541
109	-807713
110	-632694
111	-770551
112	-487500
113	-213035
114	-200065
115	-501367
116	-644534
117	-694734
118	-490963
119	-217835
120	-196278
121	-483252
122	-155409
123	-1109615
124	-930286
125	-217369
126	-215279
127	-495878
128	-498579
129	-501551
130	-498529
131	-195733
132	-189255
133	-486201
134	-489223
135	-484170
136	-482724
137	-193938
138	-191745
139	-747763
140	-1131494
141	-650508
142	-491474
143	-202652
144	-198177
145	-498188
146	-497774
147	-493221
148	-498458
151	-487027
152	-493742
153	-492995
154	-502226
157	-525075
158	-525918
159	-525013
160	-509210
163	-503839
164	-482270
165	-493057
166	-510014
251	234600
252	0
301	56961
302	56271
303	57027
304	51771
305	73757
306	77388
307	68064
308	69287
309	63397
310	64371
311	56056
312	63227
313	66839
314	66197
315	69914
316	71532
401	68404
402	68624
403	71646
404	66309
405	61400
406	62595
407	66915
408	66214
409	24304
410	23713
411	62841
412	63500
501	47115
502	53528
503	46770
504	51858
505	56523
506	52441
507	53342
508	56861
601	52712
602	53658
603	51795
604	49909
605	62467
606	62157
607	60335
608	56337
609	52764
610	51457
611	63421
612	62534
613	49410
614	51083
615	52524
616	56163
701	55944
702	58614
703	59355
704	59108
705	60622
706	55881
707	54264
708	57171
709	59906
710	60103
711	57795
712	52930
800	1
801	1
802	1
804	1
805	1
806	1
807	1
808	1
809	1
810	1
811	1
812	1
813	1
814	1
815	1
820	1
821	1
822	1
823	1
824	0
825	1
826	1
827	1
828	0
829	2
830	1
831	0
832	0
833	1
834	1
835	1
840	1
841	2
842	1
843	2
845	1
846	1
847	2
848	1
849	3
850	2
851	1
852	0
854	0
