25 -0.160004 0.506836 -0.55188 -0.0332031
26 -0.291534 0.476807 -0.420288 -0.0429688
27 -0.218414 0.623047 -0.528442 -0.0380859
28 0.0903931 0.0971069 -0.373535 0.0478516
31 -0.382874 0.630432 -0.330872 -0.0666504
32 -0.182816 1.10449 -1.01813 0.117676
33 -0.238785 0.826843 -1.15527 0.166992
34 -0.0207977 0.779419 -0.881958 0.157715
37 -0.0492859 1.15619 -1.30731 0.206299
38 -0.191086 0.932739 -0.85437 0.0681152
39 -0.171234 0.922729 -1.22467 0.120117
40 0.370071 0.515015 -1.17871 0.130859
43 -0.770172 0.267395 -0.179749 -0.188232
44 -0.312546 0.688354 -0.330261 0.00292969
45 -0.124908 0.952454 -1.01288 0.116455
46 0.117386 0.793945 -1.11047 0.191895
49 -0.335419 0.589417 -0.37738 -0.0344238
50 -0.33754 0.774292 -0.40271 -0.0410156
51 -0.511871 0.761597 -0.426697 -0.0957031
52 -0.76619 0.71167 -0.579346 -0.209473
55 0.256607 0.13739 -0.469604 0.104492
56 0.182556 0.341064 -0.608887 0.12085
58 0.172211 0.802368 -1.17578 0.178711
62 0.202835 0.784546 -1.12396 0.133545
67 10.0319 8.18884 -11.9888 2.25732
68 0.146637 0.231323 -0.524841 0.0275879
69 0.307465 1.11084 -1.87756 0.190186
70 0.0671539 0.434143 -0.775757 0.133545
73 -0.0611267 0.515991 -0.711731 0.0673828
74 0.0391541 0.329041 -0.468201 -0.00927734
75 -0.505844 0.323669 0.057251 -0.11084
79 -0.00921631 1.02753 -1.38464 0.211182
80 0.287231 0.0545654 -0.513611 0.13623
81 -0.495712 0.416748 -0.557983 0.00976562
85 0.151688 0.654114 -0.838501 0.145996
86 -0.228165 1.07843 -1.28735 0.17041
87 0.095047 0.836426 -1.21765 0.187012
88 -0.376038 0.531067 -0.218689 -0.0505371
91 0.126297 0.287476 -0.671082 0.150391
92 -0.190674 0.746948 -0.684082 0.0668945
93 -0.233047 1.03448 -0.897949 0.0688477
94 -0.0963135 0.991943 -1.12018 0.157471
97 -0.411957 0.566223 -0.542358 0.0263672
98 0.107773 0.947815 -1.61066 0.288818
99 2.54868 1.66339 0.0350342 0.25
100 0.0923615 0.690369 -1.00122 0.158936
103 -0.197845 0.889404 -0.782654 0.0910645
104 -0.313248 0.670898 -0.341431 -0.000244141
105 -0.257553 0.763794 -0.956177 0.150146
106 -0.291962 0.710388 -0.482666 0.0231934
109 -0.0470734 1.02197 -1.4494 0.217041
110 -0.388443 0.402161 -0.183228 -0.0249023
111 -0.118469 0.833008 -0.914185 0.128418
112 0.0357361 0.811523 -1.22943 0.187744
115 -0.259125 0.810791 -1.08063 0.0754395
116 -0.0794525 0.862366 -1.15527 0.172852
117 -0.00875854 1.02533 -1.32141 0.173584
118 -0.310577 0.630371 -0.284973 -0.100098
121 -0.0429993 0.9646 -1.34509 0.237061
122 -0.699265 -0.211487 -0.365723 -0.285889
123 -0.030014 0.903259 -1.31195 0.197266
124 -1.81354 0.371704 0.24939 -0.814209
127 -0.170975 0.979675 -1.13983 0.113525
128 -0.17691 0.886658 -0.97345 0.0788574
129 -1.18094 0.370728 -1.56342 0.473145
130 -0.0454407 0.855652 -1.05084 0.0310059
133 -0.132263 0.819885 -0.989258 0.123779
134 -0.0567627 0.724609 -0.92981 0.144043
135 0.227295 0.748413 -1.17999 0.20166
136 0.258606 0.438599 -0.933899 0.188477
139 -0.332733 0.449585 -0.022644 -0.0812988
140 -0.943909 0.518982 0.408569 -0.276123
141 -0.521088 0.618347 -0.415466 -0.0844727
146 -0.0601654 0.844604 -1.05688 0.169922
148 0.146255 0.913757 -1.28186 0.186523
151 0.0240021 0.967712 -1.39191 0.151367
152 0.326843 0.880066 -1.58899 -0.169678
153 -0.0445251 1.02228 -1.20709 0.0585938
154 -0.128891 0.795166 -1.06946 0.145508
157 -0.0617981 0.719177 -0.921631 0.0402832
158 -0.105026 0.742126 -0.892578 0.145996
159 -0.0640564 0.790283 -0.98053 -0.141602
160 -0.17041 0.823547 -0.90271 0.0541992
163 -12.1867 8.84753 6.41321 -1.45703
164 -0.00169373 1.04034 -1.49054 0.230713
165 -0.0445862 1.02496 -1.40656 0.250488
166 -0.0895386 0.931702 -1.10547 0.149902
200 0.810669 2.56232 -0.233154 -0.404297
201 1.67604 4.67499 -2.12164 -0.43457
202 0.0236359 2.0506 -1.33038 -0.565918
203 -0.515472 1.81793 -0.969604 -0.862061
204 -0.939102 1.23444 -0.356628 -0.822266
205 -0.627335 2.11688 -0.975769 -0.69751
206 -0.857239 2.12323 -1.68683 -0.690918
207 -0.594147 -0.267212 -1.01593 -0.470459
208 -0.961609 1.30023 -0.966187 -0.428467
209 0.421249 1.70618 -1.19232 -1.36523
210 0.893402 1.75574 -0.581543 -0.530518211 -0.848526 3.39355 -1.93915 -0.0979004
212 -0.26915 1.11365 -0.438293 -0.256592
213 -0.11734 1.10828 -0.949524 -0.231934
214 -0.396378 3.19879 -1.71283 -0.25293
215 -1.17159 5.14386 -0.968994 -0.785889
216 0.0441742 1.89392 -1.55914 -0.736328
217 -0.812073 4.02112 0.824219 -1.48193
218 -0.640594 2.46924 -0.320312 0.256592
219 1.51514 2.1424 -0.20575 -0.67041
