23	-68954
24	-76651
25	-370919
26	-336705
27	-344815
28	-339581
29	-46193
30	-46414
31	-342033
32	-337682
33	-340082
34	-335584
35	-74444
36	-52983
37	-342456
38	-356379
39	-337112
40	-340856
41	-60744
42	-61692
43	-344968
44	-337306
45	-337327
46	-367372
47	-52831
48	-51074
49	-349825
50	-354439
51	-351461
52	-357901
53	-51247
54	-54033
55	-350441
56	-350605
58	-351822
59	-61252
60	-59917
62	-344599
64	-352911
65	-69399
66	-49753
67	-342989
68	-336383
69	-335518
70	-341055
71	-56208
72	-54583
73	-345981
74	-345268
75	-345502
76	-343396
77	-72526
78	-72384
79	-339035
80	-338785
81	-345352
83	-55216
84	-70850
85	-336642
86	-335116
87	-338260
88	-334434
89	-64819
90	-73702
91	-333716
92	-340860
93	-338859
94	-338777
95	-94547
96	-88396
97	-381393
98	-377443
99	-377080
100	-372718
101	-91630
102	-94139
103	-391312
104	-390576
105	-395314
106	-389494
107	-97198
108	-82032
109	-381864
110	-371447
111	-378794
112	-384475
113	-99863
114	-86509
115	-393862
116	-412057
117	-396661
118	-382113
119	-104585
120	-86705
121	-367670
122	-361782
123	-370896
124	-379343
125	-100790
126	-104192
127	-378414
128	-382421
129	-384282
130	-381419
131	-90810
132	-82478
133	-370749
134	-376976
135	-370372
136	-369685
137	-86085
138	-80455
139	-379999
140	-381055
141	-381156
142	-384244
143	-91884
144	-86628
145	-382412
146	-381852
147	-378830
148	-382983
149	-84243
150	-84062
151	-381605
152	-388502
153	-387694
154	-396686
155	-86660
156	-80295
157	-409776
158	-410231
159	-409468
160	-393138
161	-93999
162	-98592
163	-389291
164	-369257
165	-396116
166	-379523
200	0
201	-55986
202	-53566
203	-53186
204	1435
205	7879
206	-56539
207	-65667
208	-74026
209	-74340
210	-53611
211	-53725
212	-33938
213	-33265
214	-35867
215	-35534
216	-49745
217	-50184
218	-51346
219	-55905
251	-747908501	0
