23	10641
24	2530
25	-292063
26	-257788
27	-265725
28	-260644
29	25314
30	25589
31	-270537
32	-266338
33	-268609
34	-264135
35	5531
36	26832
37	-271250
38	-285380
39	-265789
40	-269902
41	18855
42	17930
43	-265678
44	-257913
45	-258166
46	-287938
47	18438
48	19958
49	-278790
50	-283381
51	-279768
52	-286304
53	20122
54	17372
55	-279123
56	-278869
58	-280775
59	17965
60	19485
62	-265221
64	-273802
65	2148
66	21229
67	-263891
68	-257399
69	-255431
70	-261993
71	15285
72	16636
73	-266605
74	-266543
75	-266080
76	-263989
77	6812
78	7062
79	-267743
80	-267440
81	-274116
83	24330
84	8552
85	-265058
86	-263931
87	-266980
88	-263005
89	14593
90	5505
91	-254753
92	-261608
93	-259688
94	-259375
95	-39172
96	-32802
97	-326052
98	-322093
99	-321886
100	-317578
101	-35679
102	-38086
103	-326988
104	-326452
105	-331415
106	-325384
107	-40619
108	-25936
109	-325720
110	-315513
111	-322661
112	-327947
113	-43423
114	-30647
115	-337866
116	-356314
117	-341001
118	-326218
119	-48740
120	-30895
121	-312121
122	-306264
123	-314977
124	-324105
125	-44495
126	-48545
127	-323131
128	-326531
129	-328618
130	-326211
131	-34897
132	-27135
133	-315378
134	-321556
135	-315160
136	-314370
137	-30256
138	-25111
139	-325438
140	-325667
141	-326245
142	-329073
143	-35834
144	-31125
145	-326201
146	-326535
147	-323134
148	-327858
149	-28161
150	-28740
151	-326195
152	-333203
153	-332261
154	-341786
155	-31191
156	-24774
157	-354542
158	-355206
159	-354044
160	-337451
161	-38405
162	-43136
163	-333523
164	-313849
165	-340410
166	-324239
200	55976
202	2418
203	2845
204	57391
205	63906
206	-576
207	-9676
208	-18009
209	-18327
210	2434
211	2275
212	22047
213	22793
214	20139
215	20480
216	6235
217	5758
218	4562
219	-29
251	51800
501	0
