23	64001
24	58297
25	-239481
26	-205652
27	-214231
28	-208532
29	84498
30	88802
31	-221279
32	-216962
33	-219066
34	-214969
35	66870
36	86028
37	-217308
38	-231311
39	-211799
40	-216068
41	66252
42	68296
43	-217325
44	-209672
45	-210438
46	-240568
47	77941
48	83478
49	-213708
50	-219182
51	-214843
52	-222974
53	77459
54	78523
55	-218804
56	-218602
58	-220321
59	76708
60	86404
62	-211694
64	-219804
65	66866
66	85048
67	-206280
68	-198501
69	-93798
70	-204630
71	82570
72	79387
73	-210351
74	-210140
75	-210326
76	-208720
77	68422
78	71155
79	-201741
80	-201367
81	-206440
83	83266
84	62114
85	-204586
86	-204001
87	-206610
88	-202500
89	74286
90	69710
91	-206604
92	-213910
93	-212048
94	-211399
95	-85775
96	-82956
97	-379236
98	-375761
99	-375724
100	-371673
101	-91556
102	-91257
103	-378271
104	-377352
105	-382207
106	-375773
107	-93481
108	-76645
109	-364564
110	-354781
111	-360787
112	-366908
113	-98321
114	-81766
115	-391087
116	-409230
117	-393161
118	-378060
119	-96794
120	-74148
121	-360470
122	-353783
123	-363155
124	-371505
125	-100803
126	-99750
127	-377706
128	-380767
129	-383018
130	-379670
131	-84109
132	-69477
133	-373358
134	-379969
135	-373383
136	-372620
137	-76080
138	-71377
139	-376164
140	-376940
141	-378129
142	-381770
143	-88351
144	-85375
145	-371845
146	-372431
147	-369874
148	-373690
149	-77542
150	-74951
151	-370391
152	-377692
153	-376164
154	-386129
155	-73415
156	-66503
157	-403347
158	-403100
159	-403040
160	-386056
161	-90566
162	-89736
163	-379933
164	-360018
165	-386381
166	-370134
202	5695
203	13479
204	14217
205	8962
206	7388
207	8976
208	8064
251	229900
301	13446
302	15128
303	11557
304	10449
305	19340
306	19085
307	18107
308	16918
309	28957
310	27918
311	35193
312	41764
313	39854
314	34818
315	4081
316	-2574
401	37295
402	29118
403	40071
404	43777
405	35203
406	29285
407	42999
408	43322
409	38237
410	37676
411	36171
412	37971
501	30503
502	34103
503	35726
504	39286
505	33671
506	28112
507	32732
601	26582
602	25549
603	31902
604	31193
605	24563
606	25741
607	27682
608	30013
609	31851
610	33122
611	37365
612	37822
613	30120
614	32828
615	36553
616	34266
701	27362
702	31814
703	28221
704	31158
705	36506
706	31562
707	33817
708	32880
709	24243
710	27905
711	25153
712	25340
