23	-59051
24	-64899
25	-357513
26	-325315
27	-333423
28	-328147
29	-34645
30	-36258
31	-342138
32	-338226
33	-340774
34	-336340
35	-64092
36	-48875
37	-334964
38	-348839
39	-329666
40	-333730
41	-50471
42	-53096
43	-334551
44	-327934
45	-326696
46	-357443
47	-55958
48	-51516
49	-348265
50	-354267
51	-350244
52	-358042
53	-51295
54	-46034
55	-343612
56	-344862
58	-346488
59	-53472
60	-43841
62	-333875
64	-344434
65	-39909
66	-59842
67	-327106
68	-320494
69	-319421
70	-325368
71	-44658
72	-49381
77	-66731
78	-68270
79	-333145
80	-333845
81	-337734
83	-47733
84	-58870
85	-333863
86	-332998
87	-336000
88	-332780
89	-59045
90	-66011
91	-328071
92	-335623
93	-333701
94	-333286
95	-42544
96	-43708
97	-392703
98	-388759
99	-388262
100	-383689
101	-43144
102	-43345
103	-385943
104	-385271
105	-384099
106	-390330
107	-51992
108	-31059
109	-330704
110	-320690
111	-333040
112	-327866
113	-46628
114	-33494
115	-346603
116	-364996
117	-349328
118	-334532
119	-53702
120	-37661
121	-370661
122	-364274
123	-372834
124	-382134
125	-55816
126	-57313
127	-327090
128	-330760
129	-332857
130	-330088
131	-35717
132	-21683
133	-381769
134	-388096
135	-381536
136	-380949
137	-35055
138	-37527
139	-335218
140	-336038
141	-336728
143	-42905
144	-39837
146	-341283
148	-342312
149	-40945
150	-35290
151	-381125
152	-387932
153	-387492
154	-396202
155	-41964
156	-32392
157	-363354
158	-363684
159	-362508
160	-346593
161	-101507
162	-101862
163	-388489
164	-368285
165	-378787
166	-394842
200	55932
201	0
202	-1604
203	-1213
204	59648
205	58157
206	-4194
207	-5291
208	-13894
209	-14201
210	10505
211	10359
212	10316
213	11080
214	8452
215	8814
216	-3325
217	114
218	1042
219	4425
251	100
500	0
