25 chi2: 0.280837
26 chi2: 0.711704
27 chi2: 0.257353
28 chi2: 107.619
31 chi2: 0.786979
32 chi2: 0.918556
33 chi2: 0.210939
34 chi2: 0.0146261
37 chi2: 0.462657
38 chi2: 1.28816
39 chi2: 0.32206
40 chi2: 1.28767
43 chi2: 0.397133
44 chi2: 0.78933
45 chi2: 0.812195
46 chi2: 0.531611
49 chi2: 1.03954
50 chi2: 0.861478
51 chi2: 1.11266
52 chi2: 1.61009
55 chi2: 396.837
56 chi2: 19.225
58 chi2: 0.994134
62 chi2: 0.864137
64 chi2: 118.002
67 chi2: 47.3798
68 chi2: 222.103
69 chi2: 283.395
70 chi2: 0.181465
73 chi2: 0.785371
74 chi2: 0.557866
75 chi2: 0.510604
76 chi2: 0.412066
79 chi2: 0.523292
80 chi2: 66.996
81 chi2: 1.14019
85 chi2: 0.241763
86 chi2: 0.1688
87 chi2: 1.09901
88 chi2: 0.22952
91 chi2: 0.189513
92 chi2: 0.280034
93 chi2: 0.48435
94 chi2: 0.284923
97 chi2: 0.371335
98 chi2: 0.550224
99 chi2: 0.3853
100 chi2: 0.310191
103 chi2: 0.524795
104 chi2: 0.414703
105 chi2: 0.744783
106 chi2: 0.428471
109 chi2: 0.451463
110 chi2: 1.85724
111 chi2: 0.329071
112 chi2: 1.07665
115 chi2: 0.899785
116 chi2: 0.602409
117 chi2: 0.678609
118 chi2: 0.466008
121 chi2: 0.46474
122 chi2: 0.684892
123 chi2: 0.760252
124 chi2: 1.48528
127 chi2: 0.404289
128 chi2: 0.734882
129 chi2: 38.8536
130 chi2: 0.471497
133 chi2: 0.277539
134 chi2: 0.357487
135 chi2: 0.668664
136 chi2: 0.496651
139 chi2: 1.21966
140 chi2: 2.74506
141 chi2: 1.31302
142 chi2: 10.9177
145 chi2: 0.37834
146 chi2: 0.449544
147 chi2: 0.742646
148 chi2: 0.81496
151 chi2: 0.790962
152 chi2: 1.3417
153 chi2: 0.457004
154 chi2: 0.559298
157 chi2: 0.438197
158 chi2: 0.454267
159 chi2: 0.440183
160 chi2: 0.530498
163 chi2: 128.214
164 chi2: 0.503376
165 chi2: 0.841061
166 chi2: 0.369106
201 chi2: 29.0043
202 chi2: 41.256
203 chi2: 347.407
204 chi2: 1651.36
205 chi2: 7823.33
206 chi2: 1850.74
207 chi2: 262.077
301 chi2: 9.63965
302 chi2: 0.350725
303 chi2: 33.9487
304 chi2: 10.0497
305 chi2: 29.6954
306 chi2: 58.6269
307 chi2: 37.8139
308 chi2: 359.142
309 chi2: 1282.46
310 chi2: 1289.63
311 chi2: 134.266
312 chi2: 1203.86
313 chi2: 60.873
314 chi2: 0.514372
315 chi2: 5.94726
316 chi2: 1.27978
401 chi2: 19.03
402 chi2: 46.0048
403 chi2: 46.9699
404 chi2: 1.23984
405 chi2: 4.53565
406 chi2: 1808.32
407 chi2: 11.3855
408 chi2: 4432.89
409 chi2: 13.6505
410 chi2: 0.146597
411 chi2: 0.692056
412 chi2: 1.01966
501 chi2: 16.567
502 chi2: 32.7578
503 chi2: 18.8432
504 chi2: 3.44282
505 chi2: 19.214
506 chi2: 5.93424
507 chi2: 3.86784
601 chi2: 13.6627
602 chi2: 6.70697
603 chi2: 37.9312
604 chi2: 3.54004
605 chi2: 14.5856
606 chi2: 4.68036
607 chi2: 16.5371
608 chi2: 4.48123
609 chi2: 16.2704
610 chi2: 5.30389
611 chi2: 20.1953
612 chi2: 10.4166
613 chi2: 3.45785
614 chi2: 1.59455
615 chi2: 9.29673
616 chi2: 4.78921
701 chi2: 5.06546
702 chi2: 0.263151
703 chi2: 27.8419
704 chi2: 6.98173
705 chi2: 2.6827
706 chi2: 8.18144
707 chi2: 32.8997
708 chi2: 19.3105
709 chi2: 78.5183
710 chi2: 0.861488
711 chi2: 7.8527
712 chi2: 4.0958
