23	-58954
24	-59028
25	-370582
26	-335583
27	-343778
28	-338755
29	-44079
30	-42558
31	-345361
32	-342091
33	-343816
34	-339130
35	-59762
36	-42171
37	-332197
38	-345990
39	-327307
40	-330728
41	-61966
42	-59093
43	-335501
44	-330221
45	-328420
46	-358836
47	-48919
48	-43422
49	-342968
50	-345814
51	-343267
52	-351594
53	-47039
54	-45633
55	-346698
56	-347702
58	-349423
59	-45492
60	-38112
62	-331616
63	-341244
65	-59249
66	-41289
67	-330950
68	-323708
69	-323091
70	-329488
71	-46945
72	-44921
73	-337725
74	-336016
75	-337265
76	-334278
77	-62482
78	-54993
79	-332746
80	-438662
81	-338164
83	-43267
84	-55177
85	-330611
86	-329261
87	-334356
88	-330968
89	-58663
90	-59276
91	-325874
92	-331162
93	-331046
94	-328959
95	-204441
96	-202699
97	-501766
98	-498250
99	-498788
100	-493218
101	-197851
102	-195940
103	-496729
104	-495327
105	-493606
106	-500366
107	-213480
108	-199526
109	-492258
110	-484557
111	-495226
112	-490159
113	-213636
114	-199978
115	-503216
116	-520563
117	-506213
118	-489513
119	-219374
120	-196268
121	-483690
122	-475015
123	-485094
124	-493996
125	-217765
126	-215644
127	-496056
128	-498850
129	-502978
130	-498786
131	-195004
132	-189988
133	-483622
134	-491578
135	-483582
136	-482965
137	-194015
138	-191286
139	-488318
140	-488604
141	-488093
142	-491266
143	-202671
144	-197854
145	-497400
146	-497584
147	-494345
148	-498868
149	-193637
150	-193897
151	-486260
152	-492966
153	-493167
154	-501864
155	-194263
156	-191900
157	-525201
158	-525970
159	-524826
160	-509383
161	-207086
162	-210085
163	-502863
164	-482992
165	-492779
166	-508049
301	57026
302	55980
303	57061
304	51751
305	73619
306	77425
307	68450
308	66945
309	63506
310	64257
311	56185
312	63215
313	66845
314	66159
315	69888
316	71434
401	68374
402	68570
403	71942
404	66088
405	61670
406	62531
407	66496
408	66366
409	24248
410	23708
411	62843
412	63515
501	47168
502	53474
503	46683
504	51924
505	56458
506	52386
507	53235
508	56932
601	52802
602	53541
603	51573
604	50009
605	62928
606	62026
607	60081
608	56661
609	52953
610	51171
611	63380
612	62541
613	49607
614	51046
615	52348
616	55981
701	55597
702	58861
703	59416
704	59142
705	60659
706	55523
707	54199
708	57431
709	60081
710	60128
711	57750
712	53203
800	117300
801	110300
802	111300
804	148300
805	154300
806	149300
807	154300
808	111300
809	110300
810	111300
811	110300
812	112300
813	112300
814	112300
815	112300
820	147300
821	146300
822	146300
823	146300
824	100300
825	101300
826	101300
827	102300
828	111300
829	119300
830	122300
831	109300
832	153300
833	153300
834	151300
835	152300
840	135300
841	135300
842	137300
843	141300
845	104300
846	104300
847	100300
848	99300
849	95300
850	94300
851	93300
852	136300
853	131300
854	136300
