23	-113421
24	-114353
25	-1130103
27	-402570
28	-1404873
29	-89147
30	-89431
31	-398334
33	-397424
34	-593272
35	-113894
36	-90019
37	-394000
38	-415761
39	-2159625
40	-399517
41	-104554
42	-104369
43	-401499
45	-3676993
46	-633998
47	-98391
48	-93476
49	-592645
50	-405208
51	-2053445
52	-580498
53	-100266
54	-98991
56	-1490713
58	-406000
59	-97379
60	-97086
62	-380644
63	-388226
65	-110685
66	-92378
67	-384439
68	-378755
70	-381664
71	-101023
72	-96515
73	-387262
74	-390087
75	-388279
76	-385196
77	-106498
78	-105982
79	-380326
81	-385429
83	-97002
84	-111345
85	-380443
86	-381187
87	-383424
88	-379673
89	-110376
90	-114661
91	-378615
92	-385574
93	-384310
94	-383964
95	-102837
96	-102303
97	-285777
99	-793566
100	-403295
102	-105102
103	-102668
104	-397223
105	3336028
106	-412154
107	-110669
108	-94249
110	-388040
111	-373597
112	-390939
113	-110932
114	-95761
116	-434000
117	-410841
118	-398204
119	-113572
120	-93520
121	-386635
122	-379746
125	-114746
126	-111249
127	-398468
128	-398903
129	-403418
130	-402091
131	-91225
132	-82496
133	-390476
134	-394217
135	-388945
136	-387223
137	-89713
138	-96242
139	-400326
140	-399064
141	-399263
142	-407062
143	-98498
144	-98227
145	-396804
146	-399394
147	-396072
148	-398819
151	-394898
152	-401637
153	-399356
154	-410467
157	-428239
158	-431526
159	-426379
160	-415400
163	-408496
164	-386052
165	-397553
166	-412727
301	17591
302	16773
303	11931
304	6467
305	7836
306	11938
307	20944
308	19881
309	8034
310	-911
311	10203
312	7445
313	-54
314	1030
315	9003
316	10178
401	5489
402	5406
403	6597
404	10512
405	8000
406	9350
407	5355
408	5381
409	8827
410	10438
411	5636
412	2377
502	4522
503	9515
504	14749
505	13276
506	3509
507	8197
508	7761
601	7980
602	11064
603	7400
604	7379
605	6008
606	7184
607	11462
608	11521
609	5864
610	8427
611	4827
612	5692
613	12739
614	10191
615	3724
616	11381
701	11420
702	6465
703	11339
704	13048
705	12357
706	15112
707	7354
708	8740
709	7571
710	7371
711	13072
712	8787
800	47100
801	48100
802	46100
804	48100
805	44100
806	46100
807	30100
808	35100
809	26100
810	49100
811	47100
812	48100
813	38100
814	44100
815	40100
821	46100
822	28100
823	46100
824	45100
825	28100
826	41100
827	49100
828	49100
831	34100
832	49100
833	45100
834	42100
835	46100
840	49100
841	49100
842	49100
843	49100
844	49100
845	49100
846	49100
847	49100
848	49100
849	49100
850	49100
851	49100
852	49100
853	49100
854	49100
855	49100
