251 0 1
800 470.221 0.700383 
801 460.369 0.293433 
802 427.118 0.2917 
803 0 1
804 419.593 0.305797 
805 503.265 0.298786 
806 433.361 0.296611 
807 384.342 0.291221 
808 415.011 0.29864 
809 356.877 0.303505 
810 416.305 0.303897 
811 373.147 0.302218 
812 414.019 0.304201 
813 432.076 0.302301 
814 384.173 0.299564 
815 362.946 0.299807 
820 287.914 0.350422 
821 355.359 0.302068 
822 380.696 0.320295 
823 373.171 0.316757 
824 365.386 0.326667 
825 364.433 0.337395 
826 354.655 0.324461 
827 381.372 0.304156 
828 378.423 0.300332 
829 542.256 0.604188 
830 922.22 6.5211 
831 421.4 0.305977 
832 377.65 0.30185 
833 412.158 0.30206 
834 383.655 0.350796 
835 416.089 0.308892 
840 424.591 0.326467 
841 419.675 0.312254 
842 409.376 0.324677 
843 400.274 0.312393 
844 0 1
845 415.232 0.313845 
846 364.285 0.310802 
847 370.709 0.316883 
848 369.085 0.306078 
849 361.224 0.313682 
850 330.177 0.311015 
851 325.339 0.306764 
852 328.954 0.336984 
853 318.599 0.312551 
854 318.093 0.324701 
855 0 1
