23	-68578
24	-75965
25	-370615
26	-336559
27	-344717
28	-339324
29	-45984
30	-46128
31	-341922
32	-337618
33	-339500
34	-335691
35	-73932
36	-52857
37	-342120
38	-356501
39	-337790
40	-341067
41	-61076
42	-61627
43	-345241
44	-337240
45	-337238
46	-367448
47	-53211
48	-51285
49	-350209
50	-354490
51	-350954
52	-357998
53	-51954
54	-54619
55	-350427
56	-352021
58	-353147
59	-62089
60	-61235
62	-345356
64	-353167
65	-70224
66	-50281
67	-343469
68	-336801
69	-336760
70	-342714
71	-56748
72	-53468
73	-346077
74	-346417
75	-345748
76	-343561
77	-72893
78	-72648
79	-339081
80	-338750
81	-345534
83	-55351
84	-70663
85	-335452
86	-335922
87	-337790
88	-334148
89	-64738
90	-72997
91	-333965
92	-341185
93	-339363
94	-338806
95	-94085
96	-87832
97	-381546
98	-377323
99	-377134
100	-372742
101	-91085
102	-93635
103	-391482
104	-390559
105	-395277
106	-389396
107	-96764
108	-81474
109	-382209
110	-371789
111	-379022
112	-383920
113	-98970
114	-86754
115	-394215
116	-411958
117	-397423
118	-381207
119	-104043
120	-86362
121	-368686
122	-362180
123	-371102
124	-379610
125	-99767
126	-104290
127	-379221
128	-382978
129	-385798
130	-381487
131	-89586
132	-83403
133	-370620
134	-378279
135	-371516
136	-371347
137	-85157
138	-80947
139	-380103
140	-380924
141	-381802
142	-384243
143	-91394
144	-86350
145	-381543
146	-382040
147	-379013
148	-383777
149	-83222
150	-84515
151	-380991
152	-389252
153	-388080
154	-397555
155	-86716
156	-81047
157	-409822
158	-410520
159	-409961
160	-393369
161	-93597
162	-98551
163	-389120
164	-369206
165	-395770
166	-379274
200	0
201	-55940
202	-53530
203	-53109
204	1523
205	7926
206	-56537
207	-65565
208	-73985
209	-74290
210	-53600
211	-53697
212	-33968
213	-33186
214	-35998
215	-35433
216	-49734
217	-50258
218	-51386
219	-55920
251	-4500
501	0
