25 0.614259 0.022947 
26 0.734282 0.0250562 
27 0.380932 0.0191013 
28 0.311474 0.0138807 
31 0.266877 0.0208231 
32 0.0924327 0.020654 
33 -0.516931 0.0149354 
34 -0.0617918 0.0164004 
37 0.192391 0.0206068 
38 0.358796 0.0202906 
39 -11.6428 0.0210139 
40 0.945113 0.0205731 
43 0.144248 0.0228742 
44 0.41026 0.0215376 
45 0.714798 0.0208906 
46 -0.105403 0.01692 
49 0.439723 0.0256948 
50 0.52864 0.0231239 
51 0.35328 0.0249147 
52 0.473341 0.022784 
55 0.0830255 0.0127104 
56 -0.0602963 0.0112358 
58 -0.0790735 0.0201886 
62 0.157179 0.0204973 
64 -0.0245679 0.0207593 
67 -2.90363 0.0129756 
68 0.331662 0.013526 
69 0.107343 0.0299263 
70 0.0296068 0.0163858 
79 0.0807473 0.0213499 
80 0.318627 0.0132335 
81 0.697563 0.0329865 
85 0.129647 0.0142737 
86 0.0118757 0.0219319 
87 0.527482 0.0220921 
88 0.47681 0.0213318 
91 -0.00780388 0.0146526 
92 0.502551 0.0213849 
93 0.282319 0.0206927 
94 0.148503 0.0197283 
97 0.254113 0.0208364 
98 0.20633 0.0207104 
99 -4.8665 0.0203722 
100 -0.0139112 0.0162301 
103 0.498045 0.0207224 
104 0.153628 0.0204847 
105 0.385769 0.0208517 
106 0.203526 0.0207721 
109 0.132509 0.0233375 
110 0.377531 0.0326923 
111 0.101289 0.0235579 
112 -0.334121 0.0207397 
115 0.0415682 0.0238161 
116 0.515662 0.0208401 
117 -0.0668348 0.020145 
118 0.25875 0.0207574 
121 0.178058 0.0225457 
122 0.224792 0.0554501 
123 0.161099 0.019447 
124 2.70067 0.0400937 
127 0.304685 0.0211327 
128 0.0785741 0.0211896 
129 1.65578 0.0205909 
130 0.145366 0.0206754 
133 -0.273407 0.0205505 
134 0.0764663 0.0169441 
135 -0.012217 0.0170668 
136 -0.12974 0.0173081 
139 0.34956 0.0239061 
140 0.81439 0.0225488 
141 0.365932 0.0233987 
146 0.215066 0.0173425 
148 0.184325 0.0196478 
151 -0.132055 0.0215037 
152 -0.233673 0.022158 
153 -0.0416379 0.0203414 
154 0.00892914 0.0217793 
157 0.00893857 0.0165348 
158 -0.00477171 0.0167476 
159 0.0180622 0.016429 
160 -0.119944 0.0211405 
163 2.48593 0.0249478 
164 -0.356725 0.0213367 
165 0.359531 0.0211604 
166 0.215084 0.0211824 
200 4.10719 0.00552671 -2.4126e-10
201 7.47417 0.00529307 9.08173e-10
202 3.78412 0.00511875 -3.7028e-10
203 4.30055 0.00573849 -5.51993e-10
204 4.99255 0.0056477 -5.37323e-10
205 -0.849312 0.00562192 -1.1767e-10
206 5.4571 0.00546342 3.68533e-10
207 2.87739 0.00587955 -8.9783e-10
208 5.09117 0.00567843 -7.16406e-10
209 5.95697 0.00545265 -2.12265e-10
210 5.45528 0.00561603 1.20904e-11
211 5.98329 0.00549923 2.23512e-10
212 4.12009 0.00554235 -1.88868e-12
213 0.801723 0.00569833 -4.69521e-10
214 7.89492 0.00531733 1.16869e-09
251 0 1
216 -0.270352 0.00559546 6.94598e-11
217 5.10952 0.00561367 1.11302e-10
218 3.74251 0.00572705 -6.52832e-10
219 4.36089 0.00548713 1.46863e-10
