25 0.41501 0.0228559 
26 0.674609 0.0250672 
27 0.357473 0.0190691 
28 -9.48075 0.0167225 
31 0.252371 0.0208312 
32 0.0232876 0.0206763 
33 0.079299 0.0149118 
34 -0.0323963 0.016438 
37 0.155489 0.0206483 
38 0.277946 0.0203644 
39 -0.0278242 0.0212017 
40 -0.181576 0.0206451 
43 0.605429 0.0228871 
44 0.233115 0.0208508 
45 0.114746 0.0216398 
46 -0.00755012 0.0167658 
49 0.354111 0.0256861 
50 0.476792 0.0231802 
51 0.374207 0.0249403 
52 0.481591 0.0228181 
55 -6.25391 0.0154279 
56 7.74092 0.014121 
58 -0.129529 0.0201592 
62 0.0687277 0.0204781 
64 -8.60548 0.0209413 
67 0.296428 0.0152112 
68 -6.75167 0.0158092 
69 -11.7319 0.0292668 
70 -0.0052245 0.0163598 
73 0.621957 0.0210454 
74 0.501873 0.0209295 
75 0.40415 0.0214214 
76 0.398504 0.0211374 
79 -0.0102691 0.0213309 
80 -7.88088 0.0158956 
81 0.647017 0.032993 
85 0.170444 0.0142518 
86 0.0145788 0.021918 
87 0.529356 0.0220678 
88 0.445799 0.0213116 
91 -0.0304292 0.0146427 
92 0.268633 0.021417 
93 0.286386 0.0207054 
94 0.123847 0.0197389 
97 0.228546 0.0208398 
98 0.310847 0.0206935 
99 0.0950517 0.0203293 
100 -0.000949795 0.0163532 
103 0.536544 0.0207111 
104 0.234693 0.0208436 
105 0.260243 0.0207492 
106 0.229176 0.0208644 
109 0.0229019 0.0233363 
110 0.255727 0.0327019 
111 0.430814 0.0207932 
112 -0.160173 0.0235558 
115 0.111217 0.0238014 
116 0.497567 0.0208247 
117 0.173707 0.0201121 
118 0.209342 0.0207434 
121 0.227329 0.0225255 
122 -0.120289 0.055643 
123 0.111429 0.0194486 
124 0.77627 0.0402308 
127 0.321811 0.0211163 
128 0.0395628 0.021197 
129 4.30195 0.0200132 
130 0.157939 0.0206483 
133 -0.35739 0.020549 
134 0.134287 0.0169335 
135 0.0212224 0.0170571 
136 -0.0920837 0.0173105 
139 0.303453 0.0238953 
140 0.878103 0.0225149 
141 0.401924 0.0233468 
142 -7.13406 0.015032 
145 -0.488181 0.0149956 
146 0.116386 0.0173435 
147 -0.130012 0.0164753 
148 0.187966 0.0196424 
151 -0.148 0.0215404 
152 -0.31821 0.0221675 
153 -0.0753121 0.0203758 
154 -0.0636978 0.0217967 
157 -0.0907544 0.0165393 
158 -0.0639545 0.0167462 
159 -0.0373293 0.0164339 
160 -0.118289 0.0211453 
163 3.53258 0.0248197 
164 0.10733 0.021325 
165 0.478454 0.0211322 
166 0.0889806 0.0211988 
200 4.34296 0.00558198 -2.4623e-10
201 8.71032 0.00540328 9.43001e-10
202 5.0732 0.00519382 -2.82372e-10
203 4.88255 0.00591077 -5.60386e-10
204 0.442506 0.00578871 -5.15545e-10
205 2.66139 0.00581192 -1.26608e-10
206 5.63812 0.00552416 3.48237e-10
207 -1.01914 0.00581987 -8.27233e-10
208 4.84669 0.00580487 -7.53913e-10
209 6.27269 0.00544282 -1.76488e-10
210 5.30015 0.00565764 2.68749e-11
211 6.68552 0.00557867 1.88194e-10
212 4.91579 0.00559497 -6.70722e-12
213 2.03595 0.00581592 -4.27515e-10
214 8.3456 0.00537288 1.24341e-09
251 0 1
216 2.54289 0.005692 5.61885e-11
217 2.56886 0.00568198 1.30729e-10
218 5.38452 0.005794 -5.13164e-10
219 4.67066 0.00558696 1.011e-10
