25 chi2: 0.667872
26 chi2: 0.951806
27 chi2: 0.325002
28 chi2: 0.079191
31 chi2: 0.969714
32 chi2: 0.823999
33 chi2: 0.253146
34 chi2: 0.040946
37 chi2: 0.517945
38 chi2: 1.30038
39 chi2: 1.03695
40 chi2: 1.24993
43 chi2: 0.489239
44 chi2: 0.77422
45 chi2: 0.7686
46 chi2: 0.540154
49 chi2: 0.722031
50 chi2: 0.878986
51 chi2: 0.820889
52 chi2: 1.50838
55 chi2: 0.0572193
56 chi2: 0.146667
58 chi2: 1.03778
62 chi2: 0.950026
64 chi2: 0.563942
67 chi2: 210.177
68 chi2: 0.130965
69 chi2: 1.25909
70 chi2: 0.201174
79 chi2: 0.474345
80 chi2: 0.0975496
81 chi2: 1.3129
85 chi2: 0.313892
86 chi2: 0.274368
87 chi2: 1.46946
88 chi2: 0.328156
91 chi2: 0.166861
92 chi2: 0.781821
93 chi2: 0.551132
94 chi2: 0.183426
97 chi2: 0.607116
98 chi2: 1.10941
99 chi2: 52.9607
100 chi2: 0.342041
103 chi2: 0.755561
104 chi2: 0.571043
105 chi2: 1.00789
106 chi2: 0.550073
109 chi2: 0.552278
110 chi2: 2.18674
111 chi2: 0.761666
112 chi2: 1.07271
115 chi2: 1.06358
116 chi2: 0.56606
117 chi2: 0.709177
118 chi2: 0.486354
121 chi2: 0.576356
122 chi2: 0.360401
123 chi2: 0.768111
124 chi2: 3.12311
127 chi2: 0.474161
128 chi2: 0.656495
129 chi2: 1.52425
130 chi2: 0.469606
133 chi2: 0.328815
134 chi2: 0.43596
135 chi2: 0.734705
136 chi2: 0.621965
139 chi2: 1.28488
140 chi2: 2.87258
141 chi2: 1.45828
146 chi2: 0.456942
148 chi2: 0.756945
151 chi2: 0.826884
152 chi2: 1.29557
153 chi2: 0.484749
154 chi2: 0.547911
157 chi2: 0.460206
158 chi2: 0.456579
159 chi2: 0.510103
160 chi2: 0.610753
163 chi2: 52.2909
164 chi2: 0.72395
165 chi2: 1.59993
166 chi2: 0.479312
200 chi2: 0.468432
201 chi2: 12.7364
202 chi2: 0.497371
203 chi2: 0.175746
204 chi2: 0.867305
205 chi2: 0.416252
206 chi2: 1.92711
207 chi2: 0.705971
208 chi2: 0.362447
209 chi2: 2.01246
210 chi2: 0.921679
211 chi2: 4.49683
212 chi2: 0.606
213 chi2: 0.697222
214 chi2: 7.95202
216 chi2: 1.01249
217 chi2: 2.08343
218 chi2: 0.175283
219 chi2: 3.12844
